battery,driver,road,traffic,time,speed,soc
healthy,normal,flat,heavy,1.68,11.941750799635239,99.92042842913976
healthy,normal,flat,heavy,1.7,12.079852330997891,99.91856425439732
healthy,normal,flat,heavy,1.72,12.21787092685609,99.91667878048887
healthy,normal,flat,heavy,1.74,12.355805684273124,99.9147720203524
healthy,normal,flat,heavy,1.76,12.493655702587102,99.91284398706496
healthy,normal,flat,heavy,1.78,12.6314200834334,99.91089469384221
healthy,normal,flat,heavy,1.8,12.769097930766963,99.90892415403808
healthy,normal,flat,heavy,1.82,12.906688350884492,99.90693238114441
healthy,normal,flat,heavy,1.84,13.044190452446488,99.90491938879065
healthy,normal,flat,heavy,1.86,13.181603346499163,99.90288519074335
healthy,normal,flat,heavy,1.8800000000000001,13.318926146496219,99.90082980090592
healthy,normal,flat,heavy,1.9000000000000001,13.45615796832049,99.89875323331822
healthy,normal,flat,heavy,1.92,13.593297930305447,99.89665550215614
healthy,normal,flat,heavy,1.94,13.730345153256563,99.89453662173125
healthy,normal,flat,heavy,1.96,13.86729876047254,99.89239660649044
healthy,normal,flat,heavy,1.98,14.004157877766401,99.89023547101547
healthy,normal,flat,heavy,2.0,14.140921633486432,99.88805323002265
healthy,normal,flat,heavy,2.02,14.277589158536989,99.88584989836238
healthy,normal,flat,heavy,2.04,14.414159586399157,99.8836254910188
healthy,normal,flat,heavy,2.06,14.550632053151269,99.88138002310937
healthy,normal,flat,heavy,2.08,14.68700569748928,99.87911350988445
healthy,normal,flat,heavy,2.1,14.823279660746994,99.87682596672693
healthy,normal,flat,heavy,2.12,14.959453086916144,99.87451740915178
healthy,normal,flat,heavy,2.14,15.095525122666318,99.8721878528057
healthy,normal,flat,heavy,2.16,15.231494917364758,99.86983731346659
healthy,normal,flat,heavy,2.18,15.367361623095983,99.86746580704327
healthy,normal,flat,heavy,2.2,15.503124394681274,99.86507334957496
healthy,normal,flat,heavy,2.22,15.638782389698017,99.86265995723086
healthy,normal,flat,heavy,2.24,15.774334768498875,99.8602256463098
healthy,normal,flat,heavy,2.2600000000000002,15.909780694230825,99.85777043323971
healthy,normal,flat,heavy,2.2800000000000002,16.04511933285403,99.85529433457722
healthy,normal,flat,heavy,2.3000000000000003,16.180349853160557,99.8527973670073
healthy,normal,flat,heavy,2.32,16.315471426792957,99.85027954734267
healthy,normal,flat,heavy,2.34,16.450483228262662,99.84774089252349
healthy,normal,flat,heavy,2.36,16.585384434968244,99.84518141961686
healthy,normal,flat,heavy,2.38,16.72017422721352,99.84260114581637
healthy,normal,flat,heavy,2.4,16.854851788225478,99.84000008844164
healthy,normal,flat,heavy,2.42,16.989416304172067,99.83737826493791
healthy,normal,flat,heavy,2.44,17.123866964179822,99.83473569287554
healthy,normal,flat,heavy,2.46,17.258202960351316,99.83207238994956
healthy,normal,flat,heavy,2.48,17.392423487782466,99.82938837397923
healthy,normal,flat,heavy,2.5,17.526527744579674,99.82668366290753
healthy,normal,flat,heavy,2.52,17.660514931876804,99.82395827480076
healthy,normal,flat,heavy,2.54,17.794384253851995,99.82121222784801
healthy,normal,flat,heavy,2.56,17.928134917744316,99.8184455403607
healthy,normal,flat,heavy,2.58,18.06176613387026,99.81565823077214
healthy,normal,flat,heavy,2.6,18.195277115640064,99.81285031763701
healthy,normal,flat,heavy,2.62,18.328667079573858,99.8100218196309
healthy,normal,flat,heavy,2.64,18.46193524531768,99.80717275554984
healthy,normal,flat,heavy,2.66,18.59508083565929,99.80430314430977
healthy,normal,flat,heavy,2.68,18.72810307654384,99.80141300494611
healthy,normal,flat,heavy,2.7,18.861001197089365,99.79850235661323
healthy,normal,flat,heavy,2.72,18.993774429602116,99.79557121858397
healthy,normal,flat,heavy,2.74,19.126422009591717,99.79261961024916
healthy,normal,flat,heavy,2.7600000000000002,19.258943175786158,99.7896475511171
healthy,normal,flat,heavy,2.7800000000000002,19.39133717014662,99.78665506081306
healthy,normal,flat,heavy,2.8000000000000003,19.523603237882128,99.78364215907882
healthy,normal,flat,heavy,2.82,19.655740627464038,99.78060886577211
healthy,normal,flat,heavy,2.84,19.78774859064035,99.77755520086615
healthy,normal,flat,heavy,2.86,19.91962638244986,99.7744811844491
healthy,normal,flat,heavy,2.88,20.051373261236115,99.77138683672361
healthy,normal,flat,heavy,2.9,20.18298848866125,99.76827217800623
healthy,normal,flat,heavy,2.92,20.31447132971958,99.76513722872696
healthy,normal,flat,heavy,2.94,20.445821052751096,99.76198200942869
healthy,normal,flat,heavy,2.96,20.577036929454735,99.75880654076674
healthy,normal,flat,heavy,2.98,20.708118234901498,99.75561084350826
healthy,normal,flat,heavy,3.0,20.839064247547398,99.7523949385318
healthy,normal,flat,heavy,3.02,20.969874249246228,99.74915884682666
healthy,normal,flat,heavy,3.04,21.100547525262165,99.74590258949252
healthy,normal,flat,heavy,3.06,21.231083364282185,99.74262618773876
healthy,normal,flat,heavy,3.08,21.361481058428325,99.73932966288407
healthy,normal,flat,heavy,3.1,21.491739903269753,99.73601303635579
healthy,normal,flat,heavy,3.12,21.621859197834674,99.73267632968945
healthy,normal,flat,heavy,3.14,21.751838244622064,99.72931956452825
healthy,normal,flat,heavy,3.16,21.881676349613226,99.72594276262245
healthy,normal,flat,heavy,3.18,22.01137282228316,99.72254594582888
healthy,normal,flat,heavy,3.2,22.140926975611787,99.71912913611042
healthy,normal,flat,heavy,3.22,22.27033812609497,99.71569235553541
healthy,normal,flat,heavy,3.24,22.39960559375537,99.71223562627712
healthy,normal,flat,heavy,3.2600000000000002,22.528728702153142,99.7087589706132
healthy,normal,flat,heavy,3.2800000000000002,22.657706778396427,99.70526241092517
healthy,normal,flat,heavy,3.3000000000000003,22.7865391531517,99.70174596969784
healthy,normal,flat,heavy,3.3200000000000003,22.915225160653915,99.69820966951873
healthy,normal,flat,heavy,3.34,23.043764138716494,99.69465353307757
healthy,normal,flat,heavy,3.36,23.172155428741142,99.69107758316572
healthy,normal,flat,heavy,3.38,23.300398375727465,99.68748184267564
healthy,normal,flat,heavy,3.4,23.42849232828244,99.68386633460028
healthy,normal,flat,heavy,3.42,23.556436638629698,99.68023108203259
healthy,normal,flat,heavy,3.44,23.68423066261862,99.67657610816491
healthy,normal,flat,heavy,3.46,23.811873759733285,99.67290143628841
healthy,normal,flat,heavy,3.48,23.939365293101215,99.66920708979256
healthy,normal,flat,heavy,3.5,24.066704629501967,99.66549309216455
healthy,normal,flat,heavy,3.52,24.19389113937554,99.66175946698873
healthy,normal,flat,heavy,3.54,24.32092419683061,99.65800623794601
healthy,normal,flat,heavy,3.56,24.447803179652578,99.65423342881336
healthy,normal,flat,heavy,3.58,24.57452746931147,99.65044106346315
healthy,normal,flat,heavy,3.6,24.701096450969636,99.64662916586269
healthy,normal,flat,heavy,3.62,24.8275095134893,99.64279776007358
healthy,normal,flat,heavy,3.64,24.953766049439906,99.63894687025113
healthy,normal,flat,heavy,3.66,25.079865455105317,99.63507652064386
healthy,normal,flat,heavy,3.68,25.20580713049083,99.63118673559286
healthy,normal,flat,heavy,3.7,25.331590479330007,99.62727753953124
healthy,normal,flat,heavy,3.72,25.457214909091363,99.62334895698353
healthy,normal,flat,heavy,3.74,25.582679830984837,99.61940101256518
healthy,normal,flat,heavy,3.7600000000000002,25.707984659968137,99.61543373098185
healthy,normal,flat,heavy,3.7800000000000002,25.833128814752875,99.61144713702896
healthy,normal,flat,heavy,3.8000000000000003,25.958111717810553,99.60744125559103
healthy,normal,flat,heavy,3.8200000000000003,26.082932795378362,99.60341611164112
healthy,normal,flat,heavy,3.84,26.207591477464824,99.59937173024028
healthy,normal,flat,heavy,3.86,26.332087197855248,99.5953081365369
healthy,normal,flat,heavy,3.88,26.456419394117027,99.5912253557662
healthy,normal,flat,heavy,3.9,26.580587507604758,99.58712341324959
healthy,normal,flat,heavy,3.92,26.704590983465188,99.58300233439411
healthy,normal,flat,heavy,3.94,26.828429270642,99.57886214469185
healthy,normal,flat,heavy,3.96,26.952101821880422,99.57470286971935
healthy,normal,flat,heavy,3.98,27.075608093731663,99.57052453513698
healthy,normal,flat,heavy,4.0,27.198947546557196,99.56632716668844
healthy,normal,flat,heavy,4.0200000000000005,27.322119644532854,99.56211079020008
healthy,normal,flat,heavy,4.04,27.445123855652767,99.55787543158038
healthy,normal,flat,heavy,4.0600000000000005,27.56795965173313,99.55362111681931
healthy,normal,flat,heavy,4.08,27.690626508415807,99.54934787198776
healthy,normal,flat,heavy,4.1,27.81312390517176,99.54505572323697
healthy,normal,flat,heavy,4.12,27.935451325304317,99.54074469679789
healthy,normal,flat,heavy,4.14,28.05760825595227,99.53641481898062
healthy,normal,flat,heavy,4.16,28.179594188092825,99.53206611617381
healthy,normal,flat,heavy,4.18,28.30140861654435,99.5276986148441
healthy,normal,flat,heavy,4.2,28.423051039969003,99.52331234153546
healthy,normal,flat,heavy,4.22,28.544520960875154,99.51890732286866
healthy,normal,flat,heavy,4.24,28.665817885619674,99.51448358554063
healthy,normal,flat,heavy,4.26,28.78694132441005,99.51004115632391
healthy,normal,flat,heavy,4.28,28.907890791306343,99.50558006206599
healthy,normal,flat,heavy,4.3,29.028665804222957,99.5011003296888
healthy,normal,flat,heavy,4.32,29.14926588493029,99.49660198618804
healthy,normal,flat,heavy,4.34,29.269690559056198,99.49208505863263
healthy,normal,flat,heavy,4.36,29.389939356087293,99.48754957416409
healthy,normal,flat,heavy,4.38,29.5100118093701,99.48299555999598
healthy,normal,flat,heavy,4.4,29.629907456112036,99.47842304341326
healthy,normal,flat,heavy,4.42,29.749625837382258,99.47383205177168
healthy,normal,flat,heavy,4.44,29.869166498112317,99.46922261249728
healthy,normal,flat,heavy,4.46,29.988528987096686,99.46459475308569
healthy,normal,flat,heavy,4.48,30.107712856993103,99.4599485011016
healthy,normal,flat,heavy,4.5,30.22671766432279,99.45528388417809
healthy,normal,flat,heavy,4.5200000000000005,30.34554296947049,99.45060093001614
healthy,normal,flat,heavy,4.54,30.464188336684355,99.44589966638394
healthy,normal,flat,heavy,4.5600000000000005,30.582653334075697,99.44118012111633
healthy,normal,flat,heavy,4.58,30.700937533618557,99.43644232211423
healthy,normal,flat,heavy,4.6000000000000005,30.819040511149144,99.43168629734399
healthy,normal,flat,heavy,4.62,30.936961846365115,99.42691207483684
healthy,normal,flat,heavy,4.64,31.054701122824696,99.42211968268825
healthy,normal,flat,heavy,4.66,31.17225792794566,99.41730914905739
healthy,normal,flat,heavy,4.68,31.28963185300417,99.41248050216649
healthy,normal,flat,heavy,4.7,31.406822493133422,99.40763377030027
healthy,normal,flat,heavy,4.72,31.52382944732221,99.40276898180531
healthy,normal,flat,heavy,4.74,31.64065231841328,99.3978861650895
healthy,normal,flat,heavy,4.76,31.75729071310158,99.39298534862144
healthy,normal,flat,heavy,4.78,31.873744241932336,99.38806656092979
healthy,normal,flat,heavy,4.8,31.990012519299,99.38312983060274
healthy,normal,flat,heavy,4.82,32.10609516344105,99.3781751862874
healthy,normal,flat,heavy,4.84,32.221991796441614,99.37320265668917
healthy,normal,flat,heavy,4.86,32.33770204422503,99.36821227057123
healthy,normal,flat,heavy,4.88,32.45322553655417,99.36320405675386
healthy,normal,flat,heavy,4.9,32.56856190702768,99.35817804411388
healthy,normal,flat,heavy,4.92,32.68371079307705,99.35313426158409
healthy,normal,flat,heavy,4.94,32.798671835963574,99.34807273815261
healthy,normal,flat,heavy,4.96,32.91344468077516,99.34299350286237
healthy,normal,flat,heavy,4.98,33.02802897642296,99.33789658481045
healthy,normal,flat,heavy,5.0,33.14242437563794,99.33278201314755
healthy,normal,flat,heavy,5.0200000000000005,33.25663053496723,99.32764981707734
healthy,normal,flat,heavy,5.04,33.370647114770414,99.32250002585593
healthy,normal,flat,heavy,5.0600000000000005,33.48447377921562,99.31733266879124
healthy,normal,flat,heavy,5.08,33.59811019627551,99.31214777524244
healthy,normal,flat,heavy,5.1000000000000005,33.711556037723156,99.30694537461933
healthy,normal,flat,heavy,5.12,33.82481097912771,99.3017254963818
healthy,normal,flat,heavy,5.14,33.937874699850035,99.29648817003924
healthy,normal,flat,heavy,5.16,34.05074688303813,99.29123342514988
healthy,normal,flat,heavy,5.18,34.16342721562248,99.2859612913203
healthy,normal,flat,heavy,5.2,34.27591538831121,99.28067179820482
healthy,normal,flat,heavy,5.22,34.38821109558521,99.27536497550489
healthy,normal,flat,heavy,5.24,34.500314035693016,99.2700408529685
healthy,normal,flat,heavy,5.26,34.612223910645646,99.2646994603897
healthy,normal,flat,heavy,5.28,34.72394042621129,99.25934082760789
healthy,normal,flat,heavy,5.3,34.83546329190988,99.25396498450728
healthy,normal,flat,heavy,5.32,34.9467922210075,99.24857196101638
healthy,normal,flat,heavy,5.34,35.05792693051071,99.24316178710735
healthy,normal,flat,heavy,5.36,35.16886714116075,99.23773449279544
healthy,normal,flat,heavy,5.38,35.279612577427606,99.23229010813843
healthy,normal,flat,heavy,5.4,35.39016296750394,99.22682866323603
healthy,normal,flat,heavy,5.42,35.500518043298946,99.22135018822935
healthy,normal,flat,heavy,5.44,35.61067754043205,99.21585471330027
healthy,normal,flat,heavy,5.46,35.7206411982265,99.21034226867091
healthy,normal,flat,heavy,5.48,35.830408759702856,99.20481288460306
healthy,normal,flat,heavy,5.5,35.939979971572335,99.19926659139757
healthy,normal,flat,heavy,5.5200000000000005,36.04935458423007,99.19370341939384
healthy,normal,flat,heavy,5.54,36.15853235174825,99.18812339896918
healthy,normal,flat,heavy,5.5600000000000005,36.26751303186911,99.18252656053834
healthy,normal,flat,heavy,5.58,36.376296385997854,99.17691293455285
healthy,normal,flat,heavy,5.6000000000000005,36.48488217919547,99.1712825515005
healthy,normal,flat,heavy,5.62,36.593270180171395,99.1656354419048
